B	C	WT
Olfr984	0	0	0
Zfp36l2	70.0142838891915	77.3138726105514	63.0158916146332
Zswim3	0.713033637202739	0.80552693017543	0.701771235818431
Olfr574	0	0	0
Ptprcap	0	0	0
Serpinb9	2.41963795302621	2.17947256811908	2.04992085981608
Hdgfl1	0	0	0
Ccdc9b	8.98950577559672	7.28015314513994	5.60983836717417
Lyrm2	29.5015539297358	28.1059006041568	30.0248285059852
Cradd	8.29289715736274	9.03137868976687	8.48315825769576
Gvin1	0.14287023198466	0.112372814329363	0.0788637048794263
Slitrk6	1.43076795173034	1.19593123935496	0.950660519328685
Adra1a	0.136119868927612	0.0670680583589848	0.0777373367397843
Pcdhb8	0.446223006917456	0.482769125267456	0.410636197815475
Olfr1461	0	0	0
Pam16l	1.48542992393967	1.61240739497768	1.83380882964188
Paip2b	186.571925141325	175.834650903359	177.068300541388
Npas4	1.82613068377257	1.2260739889965	1.2198101018246
C2cd4c	1.04327447785743	0.803601556157209	0.729189952982272
Ccdc42	0.00261875156775912	0.00139993864874346	0.00400350446082974
Tmem268	9.07829290099496	10.5709276931797	9.78136915917238
4933440M02Rik	0.00262870596769977	0.00153715569263136	0.00445836315998877
Clec14a	7.38532163249954	8.14391664923646	7.85738930715584
Ifit2	4.65670798355615	2.5485960173276	0.875813613234291
Mtmr11	54.170949171758	51.8322534391633	45.1087448217366
BC049762	0.107295187959322	0.142731770191738	0.144471145984848
Mrps12	65.4393913714898	71.2439823420549	73.1643598250072
Cavin2	6.9331858686324	5.26550910729504	5.28617223721532
Wnk1	251.323725156132	224.96407464641	200.843633476709
Gpr158	0.0015974965511784	0.00104189982548357	0.00156269221186054
Teddm2	0.701752817241642	0.591154885553952	0.741070190599681
Ing1	8.5543836806149	9.52310966050731	8.40929269993515
Slc25a51	69.8074426562344	71.5583113473762	65.5192851990457
C2cd2	20.1255341778228	19.4175632516124	18.8751070863383
Tmem104	1.49071439084505	1.51064031020941	1.32117711985321
Eif4g1	1253.82574689177	1138.90862782688	1112.88698952572
4930451I11Rik	0.010541600276594	0	0
Onecut2	0.0054277759939975	0.00252823103389609	0.0036025180638558
B3gat1	0.0335627561624018	0.0117734093101872	0.0339951539807839
Polr2k	5.53055284270601	5.67495982353727	6.22390672105529
Naa11	0.00260094028070083	0.000456014081796604	0.00213086670341669
Gapt	0.332644196914679	0.285111550795394	0.245588218965473
Pnlip	0.00559802368749457	0.0374510301164659	0.026253479259784
Zfp830	14.5088575048617	14.8550288801648	14.6655899181191
Olfr1364	0	0	0
Pofut1	5.73617486391251	6.1976140971232	5.69677151356847
Stard5	72.3761984298903	74.6670765565059	71.6430831118464
Calhm6	0.898342927103849	0.795883701509493	0.640030794364318
Snx12	27.9022155845064	29.9156704548953	28.3022248064677
Otulin	1.26946196902234	1.40738854740618	1.35222216072003
Olfr803	0.0225257251512352	0.0626416642477458	0.015401800299723
Rp1l1	0.00507177768830309	0.00742789810782464	0.00755455339278485
Sbsn	1.53877234805061	1.20999528063692	1.23470622114775
Eid2	2.27725196498779	2.62014204641199	2.4952155269988
Ppp1r15b	29.8019688440285	27.1460618747948	27.3321541220762
Igfals	1.17245257159063	0.689650633697815	0.709208781649098
Lrrc8d	5.3157216531187	4.84680563723026	4.30491969519493
Clec9a	0.363327597579614	0.403802024751672	0.27944069579254
Tmem174	0.681706492721407	1.44411774088238	1.07190807226722
4931422A03Rik	0.296383034971246	0.347050502088731	0.183939108783215
Hpcal4	7.4777595785634	5.4893870181058	8.09998693887225
Krt32	0.00228132896522153	0	0.00211845244130158
Mosmo	13.4645250272685	11.6099889733867	11.0105980053694
Mcmdc2	0.036953107424111	0.00924909095897172	0.0192232420496776
Il17c	0.044764616269526	0.0803897998061204	0.0284777055263225
Serinc4	0	0	0
Cep295	82.4060082388376	64.1369692656716	62.2405575264072
Vmn1r184	0	0.00983618509909157	0
C130073F10Rik	0.00135990530040523	0	0.00115940407613029
9930021J03Rik	3.59629722188576	3.28658836343719	3.00836071352233
Patl1	1.789209509311	1.94727238933137	1.64131863720376
Olfr918	0	0	0
Fut10	0.16487139877673	0.13491127122294	0.136719766588675
Tmem229b	1.73033135288053	1.99732980870041	1.40154790196268
Chrm3	6.89905554141645	1.96904129811016	2.08637328234226
Olig1	0.0158282402304885	0	0.0186332881355478
Gldn	0.00176425480985165	0.000939185084420223	0.000729423775602317
Kcnrg	0.259750792556546	0.146889135936661	0.228980830393667
Adamts6	0.0518696873844466	0.0492496580404263	0.0380100257683989
Pabpc6	0	0	0
Nxph1	0.126811066889112	0.0939558168912991	0.115360340238453
E2f8	14.1333279455752	12.5367588502481	12.7692811535776
Magea13	0.000623704411885888	0	0.000535353303573388
Gsg1l	0.00702452721074645	0.00562464613296707	0.00874376582482065
Zfp84	3.21142653352922	3.15064417720861	2.92822120425787
Cd109	7.52974009152682	5.50362517879371	6.20851805870313
Pcdhb20	0.593995673123664	0.487252688004757	0.4935388819436
Iqub	0.0034413829785479	0.00245902308023817	0.00256270214166702
Ttc39d	0.0103013607589274	0.0131362536991514	0.0190485128609689
Scaf8	2.00715818124439	2.0216578223553	1.86091028097806
Sprr2g	0	0	0
Pnma2	0.621444441376297	0.48771203640427	0.709590727379372
Pik3r6	5.10681017761472	5.17699854190308	3.91052006806689
Olfr735	0.00972104086982616	0	0.00410694921328483
Cym	0	0	0.00191392450002014
Rprml	0.454949314023085	0.477473838717103	0.700961721270765
Plaur	2.62879031362952	2.83016516791713	2.74475897168098
Scand1	41.0527543617571	47.2789874359351	47.0854800882795
Vps13a	242.045057443026	186.921056461789	200.254057793052
Hepacam	0.138334868727565	0.105150785975685	0.160415156121221
1600029I14Rik	0.0737778827056458	0.0939991700208123	0.0872375041485444
Pilra	5.86581132001698	7.0096704217667	6.34658825276761
Krtap5-3	0.0128948766296158	0.00910777625410984	0.0113442258350849
Adam29	0	0	0
Sprr2h	0.103968851816184	0.0629490513028345	0.0595473734024127
Pramel29	0.00973275201044714	0.0101945479298708	0.0108654133820169
Usp27x	1.2423988327972	1.0601497195022	1.2019902384546
Olfr1444	0.0184745363383628	0.063044059180323	0.0209846155296962
Trarg1	0.314948354339109	0.166421438711548	0.204077705554233
She	5.40606164050662	5.62331201873403	4.57285284257603
Adam20	0	0	0
Pnma3	0.0841276290177548	0.0735136344390876	0.082986282302798
Ankle1	5.35685535332173	4.43659576677347	4.30336284360874
Olfr1412	0	0	0
Zfp62	36.4674689139745	30.8900806825818	30.189237268238
Myorg	7.11777310340415	8.13771828016613	6.42287473012362
Stxbp6	1.4137115673101	1.23939917973146	1.17656564661347
BC107364	0.0276034841187729	0.01555588846076	0.0186543906249048
Ccbe1	0.509774354723568	0.361101050753383	0.453713155805547
Hs3st2	0.16635237418245	0.144163155178638	0.249950489375681
Dppa3	0.0351259665358654	0.040328338961109	0.0346296058270708
Ermp1	332.840715626273	404.55747506549	349.107786276239
Slc25a23	18.4094181081228	16.0008113575058	17.8891661455046
Rpl37a	588.372825599157	695.038138581129	725.799601716608
Gm6195	1.86438456047253	1.62147795178295	2.08760238041808
Fam178b	0.017353349043803	0.0212290345894207	0.016588058610304
Gpat2	0.0598105045810588	0.0312161515407118	0.0525065677225166
Smco1	0.00873947062089445	0.0122339233504891	0.00263796798245401
Zfp322a	8.13283887063856	6.59931705992389	6.84891007769292
Gjb2	2.9486873266261	3.16846649129362	2.67264759296543
Defb14	0	0	0
Rpl27a	1374.50998555847	1606.84536114276	1622.47237782081
Mgat4e	0	0	0.00258122294467502
Asphd1	0.109947380760126	0.113723529215384	0.103285763537127
Jrk	0.504743017456624	0.493445347019055	0.509958599179216
Pcdhb17	0.926820214757959	0.857952906239904	0.832049945623857
Olfr609	0	0	0
Rbp1	0.357499662791634	0.334332513119592	0.393591187361409
Yod1	3.45114358157618	2.65374677644826	2.98641247756374
1700067K01Rik	0.810836637180446	0.768687030563343	0.606640041890644
Kcnk6	14.362253861653	9.41934778000898	9.45794944233105
Rps4l-ps	0	0.0124657581807513	0.00672508976676522
B430212C06Rik	0.0119794766336346	0.00419297054536689	0.0131089876885749
Lrrc75a	1.16467447519411	1.33987000090924	1.25494908072496
Olfr518	0.00512036271451282	0	0
Bex3	41.4881243854833	40.5512402399168	46.7577179952584
Hnrnpa1	76.8097138439491	76.108067473376	75.5125309490905
Pramel24	0	0	0.000579195605989905
Scgb2b24	0	0	0
Cmtr2	1.90753375064193	1.73641574489385	1.93089238215557
Ppm1e	0.14278348020682	0.0914703357206887	0.105566481944765
Camk2n1	17.3279644697464	19.2500202977346	16.2759198331068
Nexmif	0.0612852769262456	0.0379848885445713	0.0371364915074179
Olfr71	0.0111821879266642	0.00501715680214552	0
Tmem150b	3.7907663129645	3.40896047124486	2.95478732096742
Sh2d7	3.06240689176165	2.27405346082266	2.55289825063037
Sox18	5.81007514512468	6.21011898725317	4.20240354922363
Krtap4-16	0	0	0.0168671762251472
Scn4b	0.0773885559006366	0.0595266217644253	0.0575765735018755
Olfr231	0	0	0
Rnf222	0.00212852287260271	0.000651452530511144	0.0014280575446038
C1qtnf2	0.432392805550858	0.439544836643895	0.496896181118568
Olfr1352	0	0	0
Tafa4	0.00769200026573178	0.00144976382243047	0.00251480970172615
Cox17	6.97815540689383	6.89940708079595	7.15993698422492
Ferd3l	0	0	0
Golph3l	26.368689713401	24.0613139837196	26.8442951916137
Kctd4	0.0693631057239435	0.0473913971602643	0.0570987355004008
Ar	0.0384068079282927	0.0279921817808307	0.023711019854193
Zfp526	1.90182653193181	1.8409364834652	1.62097013557904
Fam43a	4.5501117459266	7.01008270739161	4.56263443996065
Spin2c	0.811516193751545	0.931309151606145	0.919154054634973
Zfp319	2.81961598276018	2.79239067489501	2.49663648900221
Arsj	0.0225332906055587	0.0232316882980166	0.0183526393132529
Unc119b	22.3739412692165	25.5385625460243	21.4498548646123
4930430F08Rik	9.05616408776693	7.87657494824346	8.08652632455212
Zfp518b	0.798005639807661	0.77449687010897	0.647377353518542
Lyrm4	0.197355078011757	0.199412270710665	0.217342814946783
Prr12	5.0757371420856	4.87162040211603	4.23270824358493
Cfap58	0	0.00702487568305989	0.00407254497182346
Lrrc8e	5.4170597083052	5.60369083615086	5.80198443843677
Olfr1165-ps	0	0	0
Ticrr	7.73011971467998	7.23596993612281	6.77954465420254
Tmem215	0.0118681549069246	0.00314506291144368	0.00173198333846019
Bdh1	229.748805237241	234.43793982207	243.604882668782
Tcaim	10.5099110735141	9.94106259253034	9.51939045032089
B3gntl1	0.322816298576797	0.294140190339096	0.272685283454404
Hrk	0	0.0011829814628048	0.00273503048188265
Oacyl	0.161373452721646	0.175887621910406	0.1445779868426
Vwa5b2	9.46756315329576	7.70035288551226	8.02527225445305
Actrt1	0	0	0
Olfml2a	0.325057226910031	0.30297961440765	0.305866285454179
Rps11-ps4	0.0335704703925642	0.0193084981402698	0.0293146301217348
Gjb4	0.397101685127355	0.228939385779959	0.620275404023615
Pkd1l1	0.00710898607380268	0.00320125428529749	0.0034107513780756
Ttc34	0.0870398863135869	0.0594630363041458	0.0431603609938483
Olfr218	0	0	0
Olfr1440	0	0	0
Tas2r143	0.0297567716850972	0.036329999452254	0.0292875738399797
Zfp316	1.59281418182094	1.67200448260892	1.50195204762764
Rbm12b1	1.15430281184304	1.13067029006127	1.05453401366178
Cxxc5	6.15735727165309	6.17331735683736	5.4247902688351
Mtfr1l	11.2158800436195	12.2352539059298	11.5805570114413
Tmem251	6.37940022210041	6.06898336918902	6.93022905039944
Lce1l	0	0	0
Olfr981	0	0	0
C87436	31.2012046225846	31.9003227126665	31.9974097052415
Gm5424	8.52911923561982	8.06447959052013	9.71541805677148
Tifa	12.1275338407941	8.70922833770583	9.39876481299612
Chtf8	0.216450879694826	0.168812445327692	0.172357778823763
Tent5b	1.14558345728814	0.836326501774975	1.17708877234217
Enpp7	0	0	0
Slitrk4	0.204548223685301	0.155693532510133	0.252532212229167
Csnk2a2	8.70891147926554	8.95011507411881	8.11816820883833
Mapk10	4.18511416484293	2.92307099958367	4.07129045358972
Hmga1	9.63669727587519	12.3557496263407	10.8865982564412
Foxc2	0.259977889638522	0.248267134377371	0.243791674968314
Vmn1r67	0	0	0
Igbp1b	0	0	0
Bst2	20.806395208207	21.0040062555952	14.9212130854698
Nxph3	0.385532483510175	0.305220594099393	0.471660592565073
Rpl14-ps1	324.170336358422	420.794772341121	380.790263822029
Cdc42se1	49.4466890304766	54.0048278133344	47.4538190647561
Adam24	0	0	0
Cystm1	8.08936419037865	9.37022927250928	8.50006310157352
Kctd11	3.42178378928974	3.52564175047553	3.07700091751189
Gprc5a	11.461977650562	7.89400338659541	10.9498093033547
Fat4	0.538784640629491	0.424957070154257	0.402697512565038
Tmem45a2	0.00451443151084798	0.0025049729794688	0.00378391359773152
Selenov	0.149430360192698	0.0744535704114159	0.130985848859818
Ccdc66	18.0276072356431	16.4343992500946	17.2516297469778
Kif2b	0	0	0
Mrps7	21.2754012755031	24.5565974149702	23.6517753595724
Fam83h	10.7173728296303	11.879420167376	11.4182729166375
A530053G22Rik	0.0410408283480249	0.0270157339882159	0.0434253336555081
Rhoj	0.607485774622948	0.595567845101469	0.492160282822872
8030474K03Rik	0.00259255593182971	0	0.00589436292790413
Ttc6	4.84179414781944	4.68492839726625	3.86681280648803
Epm2aip1	35.3312294413221	29.9847497770786	26.7212243002532
Olfr1341	0.00546426767295025	0.014422956703009	0
Riox1	4.63447505288924	5.41147640632314	4.62042056249256
Zfp787	11.0887744393563	13.0287203761165	11.0587921032071
Gpr61	0.0690940223073852	0.0530547439598622	0.0668152192742442
Ppp1r3b	22.6652248112889	24.0192985911038	20.1149187903133
Cldn12	85.8886510365609	88.8439953595059	89.663133840004
Phgr1	45.8412145794675	48.7208828784059	49.7194391710417
Mpeg1	18.2535569357893	25.9557598049688	17.2870486313286
Cyren	3.14130114577332	2.6172078212923	2.52500384426979
Lrrc75b	1.35036562210281	0.861751047377492	1.01775983003452
Atp10d	0.433150724900635	0.487064445215556	0.350218525124621
Gltpd2	0.0122271184680823	0.0380832154274075	0.0720548156957006
Gchfr	0.494565504012326	0.65667131518328	0.516722917410059
Ddit4l	0.631070640604229	0.801891480198109	0.756025260393822
Slc39a3	8.9325743334643	9.14374484919896	9.25313627851364
Fam187b	2.39129737504192	2.3616115028139	2.56290569571681
Mettl21e	0.00530299551348458	0	0.00327421731350102
Krt1	0.555493095955282	0.156613525729844	0.387405196457169
Brox	37.9104413509514	34.8534470664122	33.3740103527068
Hnf4aos	0.00662178678560242	0.00315214145005647	0.00495815665913749
Ckap4	7.86884529307045	7.81138423589118	6.83232823712737
Vat1l	2.04168096325025	1.63254884789763	2.82623572523023
Il1f10	0	0	0.00180416511566291
Spesp1	0	0	0
Pip5kl1	0.102639867903113	0.0820041445689021	0.109488555637752
Gpr1	0.047612568222161	0.0165082856743567	0.0300262752756605
Hectd3	237.439646021465	230.003637991951	227.159858297199
Pramel12	16.606085003795	15.6494479876807	14.9409513562126
Fbl	56.4425817975522	68.7680531711978	66.3153313861652
Mbtps2	3.4875719653652	3.23578405578794	3.05443561324078
Atxn1	1.09459315056344	0.947341737983706	0.879363841651088
Irgm1	32.4866826474074	21.278244381575	14.1652402905504
Olfr374	0.660978427768936	0.372353780756816	0.403311418541269
Zfp474	0	0	0.000376202261880123
Zfp740	105.545054987459	105.003650095451	100.028167335888
Prl7a2	0	0	0
Ltb4r1	0.387451701791279	0.451214543424832	0.388478510297474
Tefm	4.07444122492966	4.43957936455745	4.32327960447663
Olfr1451	0	0	0
Myct1	0.487582787592635	0.55829002693451	0.388866194188219
Gpr6	0.0327500705929378	0.00171901943794896	0.00448616301058038
Vmn1r179	0	0	0
Vmn1r193	0.0106470410455608	0	0
Csl	0.0533553007424356	0.063629886300378	0.0616958595080318
Mageb16	0	0	0
Adck2	8.88910132738972	9.33053956253332	8.42979771128043
Nqo2	2.88753458395857	3.02755624438576	2.99882055649437
Gm5815	0.531510556030724	0.411036777962477	0.340861737743208
Spz1	0.0133476121802795	0.0151128885637084	0.00284491794461918
Slc26a1	0.541693056816102	0.395048789770686	1.13153110333996
Gpr156	0.00469731998027874	0.00345406495049171	0.00343458351640003
Zbtb21	9.66672718372304	9.21242306678322	8.3506581642933
Pla2g4f	1.45249274689197	1.24679490073069	1.88055516421363
BC053393	0	0	0
Olfr1020	0	0	0
Tshz1	1.55719468909604	1.45968457280542	1.42728052868275
Tapt1	13.2195283579321	12.7729374593031	11.7986834342297
Wdr27	1.50817104922032	1.63650061463995	1.63666015293389
Gm5637	2.39211934127297	3.57068218657348	3.11042055453017
Mars2	3.02485551244205	2.8764033423178	2.6859605379383
Spsb4	0.107183499835761	0.095126760422862	0.088836406975719
1110032F04Rik	0.118629229401975	0.153100000349376	0.145518454089384
Msgn1	0	0	0
Zfp41	4.14181927286798	4.2324907755211	3.30520570868583
Fbxo41	0.0314344887062582	0.0249060940700157	0.0296863788656981
Catsperb	0.091757142687621	0.0607914332189178	0.0779832175888052
Cfap65	0.0314868800497433	0.0268680785246959	0.019147520429201
Mipol1	3.51515257811287	3.79427599894543	3.32393833814089
Ccer1	0	0	0
Acsm4	0.000854078815357244	0.00125619886162664	0.000386411113159551
Spata2	44.7964150091542	51.1658583391247	43.615100033915
Vmn1r68	0	0	0
Pcdhb15	0.214276389094613	0.134875667892117	0.139173472621016
Ankrd33	0	0.00763598580061056	0
Zfp445	93.8056079869119	77.5516014598891	77.2906302081805
Nipa1	0.195581850953888	0.156258599470002	0.177717548767005
Olfr1151	0	0	0
Prr15l	244.735341612747	274.986452790388	275.918634441133
D030056L22Rik	3.76808208827512	4.12429140515254	4.00597439477554
Tmem164	9.27789500477691	8.71201925126575	8.47793196077243
Olfr432	0.0109285353459005	0	0.0114246047921573
Olfr914	0	0	0
Teddm1a	0.00817123815992062	0.0301373293325373	0.036290351685976
Dusp28	7.06812494023685	7.61970026372166	7.92602234882184
Ube2dnl2	0	0	0
Ngrn	8.02760433357814	8.65337849711957	8.17245375084287
Lrrc4b	0.0982335372204133	0.0879592756589084	0.10491222453006
Tmem198b	3.23895512639296	2.6264236885536	2.40319772007296
Ofcc1	0	0	0
Rnf31	123.819580057574	116.104929211008	86.4451289296047
Tas2r139	0.016385603662613	0	0
Pbp2	0.28242456057567	0.404136199555795	0.707208525513893
Dnajb7	1.44595070934361	1.57332977652548	1.40856682858069
Cldn14	0.688198529147747	1.13156028011205	0.957210657719172
Fam221a	10.9510654968581	4.41950672525859	5.46637537375326
Ankdd1b	0.0910449242333053	0.113694861305802	0.0927588339903512
Ticam1	7.17008057937388	7.46985904989156	7.09077940320917
Cltc	464.156788218851	424.07232751285	435.117120112239
1700113H08Rik	0.00191592749877932	0.00083963308803014	0.00141817242542433
Cd24a	1341.65822997542	1019.70097674527	1139.99308478442
Zfp654	10.0440710605325	8.29473201831012	8.13902511140467
Dmrta2	0.0577041912419196	0.049456216307041	0.0574481785547315
Tet1	4.69438257317023	3.36042881322084	3.28645459868433
Olfr1052	0	0	0
1700001C19Rik	0.0703381149027431	0.0901670093461137	0.11564462451086
Khnyn	13.8119734074372	10.7820089308808	10.5558727515453
Cyp4x1	0.087355211192371	0.0626761513832639	0.0713867449456426
Chst9	0.00011525537490264	0.000122781248411114	5.39584209151824e-05
Helt	0	0	0
Neurl3	26.4482487903643	27.2916512886344	27.3533698142717
Samd14	0.864563032068743	0.789336442779473	0.870351577131173
Irs3	0.287750715981992	0.199219481167628	0.18525899907425
Rab2a	5.64451244105534	5.25209453320214	5.70915422108815
Dync2h1	1.12028753934178	0.882952315722742	0.890821497411838
Gjd3	0.0855437926136747	0.0690944799997041	0.0959786542050116
Vmn1r54	0	0.00418954262173833	0
Dusp18	5.65344237393828	5.07195850156777	5.17643765071809
Olfr1495	0	0	0
Ythdf3	10.1863859548466	9.19188582683477	9.15894381489331
Rpl9	938.320113911933	1158.62953145964	1202.27834789187
Cdh19	0.622814237265492	0.423411450577188	0.523336260415665
Iho1	0.00272638169762677	0.00290805634215656	0.00118503935755059
Fam185a	1.79185920421254	1.66176989544641	1.63024803338154
Rnase2a	3.18940870696209	0.0619742107318422	0.0519815036671932
Olfr684	0	0	0.00599140188157787
Gm527	2.9115378268241	2.52336701227776	2.35698252764927
A2ml1	1.49097078731561	1.11354681438619	1.33493981146277
Cldn2	87.1655903669925	127.89798416377	90.800741232613
Fbxw21	0	0	0.00293437764266496
Mageh1	5.15944217000567	4.61775980142247	4.65631059815483
Taf9b	10.675576661401	8.89904987024109	9.58000351239552
H2bc6	1.83588880455037	1.40717627099467	1.99298605931191
C2cd3	36.8432400269467	35.3749637275639	30.9817290145158
Ptgs1	50.7093986417635	41.3261108905458	43.1235537478632
Krtap1-5	0	0	0
Prss45	0	0.000590225656469235	0
Mc4r	0.0699022656563014	0.0377546224563138	0.073951903347087
Emc6	81.0055572584611	98.4043105208032	93.3422357348561
Gap43	0.320920852357678	0.281194875317016	0.408738339782793
Zfp358	10.8493518467848	12.1170727354741	10.9002548071645
Sfn	98.0119764555052	98.060961171766	99.1602377446059
Neurl4	51.2878235363372	51.5976931820398	46.3377818629375
Olfr370	0	0.0149544131272623	0.00513236069855712
Gpr15	0.377752852865525	0.496142800844504	0.514421264177498
Smgc	0	0	0
Kcnv2	0.0275010209850294	0.0442223859767565	0.0366512189302231
Pcdhb13	0.179176444556359	0.200735391998837	0.150421439064189
4931429P17Rik	0	8.0752480874644e-05	0.000177018561073095
Kcne4	2.47191409515889	1.85831537792854	2.42704983773577
Zfp286	1.65107216581132	1.2469286938109	1.33222540415888
Mettl21c	0.0441022369370208	0.0470351682964457	0.0359781805362619
Lancl3	0.0569062526705162	0.0304848823911937	0.0323329992118854
Tdg-ps	0.0681131413280094	0.0856447005588833	0.0940380620945556
Tdg-ps2	0.0681131413280094	0.0856447005588833	0.0940380620945556
Olfr976	0	0	0
Lcn10	0	0	0
Gm973	0.130681198779915	0.113220796027535	0.0813258372034619
Cstad	0.0737206662613094	0.108432855959075	0.0887680296350916
Abhd17b	12.0989292362688	11.2938547528686	10.590788509311
Dnah14	0.44099958979078	0.469155483517323	0.471847702082111
Zfp768	16.1058107570434	17.4602734185755	14.9528731630114
B4gat1	0.0803286805130201	0.039625471888456	0.0599654968529787
A730013G03Rik	0.0210853850018587	0	0.00281922191157101
Atmin	2.96488988434837	3.33514183491376	2.92457657747315
Defb9	0	0	0
Odf3b	10.5652925713949	7.95998621924512	9.81982297544323
Tgif1	62.3595737474083	74.973954199472	61.9922407539183
Ctdspl	12.2388574012405	12.3924268327731	12.7258911938405
Zbtb44	27.573408370921	24.7257763438368	24.9733923608666
Flrt2	0.148469941395598	0.0858049123646723	0.100223780722245
Gpr68	1.16486564332184	1.54462532046194	0.988154917182551
Rexo1	40.0713613830196	40.7315206422594	35.2185172936357
Cmya5	0.0214032707763964	0.0132293706409444	0.0131859298795844
Fam180a	0.358687552171933	0.250885888191118	0.331062873918596
AI837181	17.3885886716747	20.4296072418536	18.926422481056
Dlk2	0.0450031030612572	0.036032766879367	0.0378469128524913
Xxylt1	0.231839743783659	0.247314165651252	0.231936819109688
Antxrl	0.666643147322241	0.284400951228489	0.386248394158211
Erfe	3.06426357099694	3.21363280220281	3.09831572945477
Olfr139	0	0	0
Arl4a	50.7648896774988	54.8807190268659	50.2767551196161
Gphn	32.6813282105588	30.6830878712112	29.8490358206364
Dynlrb1	19.8214533907539	20.4480502840125	22.5001875814624
Gpr141b	0.413611920275719	0.500287307155111	0.376988638913526
8030462N17Rik	0.896444619165587	0.807885705840492	0.768359875087675
Zfp30	0.463764482738917	0.399719976273202	0.447104979042773
Klhl34	0.193929803617724	0.0864190534545074	0.174454553931213
Inhbe	0.00842214852929882	0.00526482795947835	0.00181711719679893
Dlgap2	0.0272704790848632	0.0154526243566161	0.0185348163372231
Rnf152	0.543967073457575	0.405139973991359	0.515464441513417
Adamts12	0.0369460309922078	0.030901792598624	0.0198345452915749
Cldn4	10.0220234000902	11.5080574801697	12.3040695618853
Mroh7	0.213526075591804	0.140593917440191	0.1310442906
Baiap3	6.04343808837634	5.08829744490427	5.17155616174798
Mbd3l2	0.00179463693180229	0.00690196740304185	0
Olfr1396	0.463053577621646	0.370493455922293	0.269082990943493
Tspyl1	17.3765648464018	17.8329977681361	17.5375023288616
BC049715	3.52694766249857	3.28492255380413	3.47642306691619
Dmbt1	1392.44375882343	1749.70105481931	1542.40807472484
Slfnl1	0.0218953321041654	0.00831787843527032	0.022386213861518
Flacc1	0.265474536138837	0.349368195780558	0.351141663203281
Rtp2	0	0	0
Mis18bp1	9.31179905565367	7.29259280207664	7.04983570187286
Olfr67	0	0	0
Fbxo28	16.1067203133951	16.2053219534035	14.6951184584927
Olfr616	0	0	0
Olfr629	0	0	0
Cltb	40.8770183010357	42.9231778232582	44.2148209986609
Tmem41b	63.5188558063581	57.1689227604658	61.758240776724
Lxn	10.4919174374253	12.5897287895658	11.6244481581501
Mmp10	0.294750846778535	0.20572762300216	0.215968696342565
Krtap3-1	0.533680459185406	0.837200129970904	0.532497090467447
Acot10	0.0104194729098424	0.0283947068582946	0.0551075334122246
Tyw3	1.08486863551896	0.98621315298819	1.03373363702493
Nccrp1	0.740069937459615	0.312749665232295	0.394709121731671
Mafa	0.178814696769561	0.118972423249411	0.11131007764951
Nxpe5	0.173564750240355	0.322385635339303	0.212700964195028
Olfr1122	0	0	0
Zfp235	13.241396324145	12.1963513099439	12.9413204242391
Frat2	12.5065585831854	12.115206000269	14.1232751659675
Ankrd34c	0.00207727769349369	0.000505126418693665	0.00403901108303081
A430005L14Rik	29.4197598157594	31.392921243491	30.9166360908032
Paxx	23.7611165527549	24.6472674699511	25.1670626731195
Ddi1	0.00721683397172636	0.00841472982402552	0.00604863961130956
Olfr791	0	0	0
Apof	0.192865871733682	0.187869649298292	0.17639272657717
Fgfbp3	2.06071478323117	1.59230850081925	1.90783544001338
Mtrfr	1.22453245078949	1.29517587220692	1.35503156342192
Cdcp2	0.000470227151270737	0.000475768882523848	0.000402486318774529
Nr1h4	2.68250465888045	4.17152548038805	3.32064153168661
Krt87	0.495793421524543	0.520957225511176	0.523368853050872
D930020B18Rik	0.231779240184147	0.117992392613495	0.101710945098343
Fbxo30	2.42330604213277	1.75365703982138	1.93796069589899
Cd3eap	29.1278096317197	30.5000752169843	28.8943447562334
Tssk6	0.721646771927754	0.768543301306068	0.612004007427819
Vmn1r74	0	0	0
Trpt1	2.49384191519824	2.40900481104952	2.30268590745731
Crry-ps	4.08268549014449	4.80440660587157	4.07455115844009
Gal3st3	0.00403657453116368	0.0116456208352431	0.00959490901493521
1600012P17Rik	0.00241279931964869	0.00682965812201108	0.00336348027254504
Olfr26	0	0	0
Msl3l2	1.73618012140808	1.7699197522807	1.54111481793927
Dynlt4	0.216735618140223	0.062352387162857	0.0592924605361149
Pdha2	0	0	0
Rps8	930.458644249152	1147.20990697265	1142.87785074533
Gm15501	930.458644249152	1147.20990697265	1142.87785074533
Rpsa-ps10	31.2867054037862	41.4369898023648	43.1723885264491
Gpr82	0.0850336884833849	0.12610894238835	0.103310145884005
Rtl3	0.173064138696464	0.128293054114316	0.182727969559995
4930533K18Rik	0.0544824025535424	0.0285251426318975	0.0223164354407221
Yipf6	88.7752574953469	71.7192665250855	77.5258348024627
Ccdc144b	0.00200483340984244	0.000823384922050388	0.00120956160611822
Olfr1388	0.0168191769807483	0.0118204282923003	0.0221625799311896
Champ1	2.22948134253997	2.2512505720012	2.26209844717568
Ust	0.0426863887223377	0.0366032748356957	0.0347233086936391
Ppp1r2	7.27749055863949	6.82822928110028	6.83515975310038
Olfr736	0.0217708152722661	0.00989910312744397	0
Ubiad1	2.38769364104922	2.45074914915767	2.4392443019762
Clec2m	0.0282806494258676	0.0491354510882991	0.0276725193359039
Bola2	41.6990282575695	44.3283759757961	51.3486836415943
