clade_name	WT_M_3_1	WT_M_3_2	WT_M_3_3	WT_M_3_4	WT_M_3_5	WT_M_3_6	WT_M_1_5	WT_M_1_4	WT_M_1_3	WT_M_1_2	WT_F_3_1	WT_F_3_2	WT_F_3_3	WT_F_3_4	WT_F_3_5	WT_F_3_6	WT_F_3_7	WT_F_3_8	WT_F_1_5	WT_F_1_4	WT_F_1_3	WT_F_1_2	WT_F_1_1	W_M_3_8	W_M_3_7	W_M_3_6	W_M_3_5	W_M_3_4	W_M_3_3	W_M_3_2	W_M_3_1	W_M_1_8	W_M_1_7	W_M_1_6	W_M_1_5	W_M_1_4	W_M_1_3	W_M_1_2	W_M_1_1	W_F_3_8	W_F_3_7	W_F_3_6	W_F_3_5	W_F_3_4	W_F_3_3	W_F_3_2	W_F_3_1	W_F_1_8	W_F_1_6	W_F_1_5	W_F_1_4	W_F_1_3	W_F_1_2	W_F_1_1	P_M_3_8	P_M_3_7	P_M_3_6	P_M_3_5	P_M_3_4	P_M_3_3	P_M_3_2	P_M_3_1	P_M_1_8	P_M_1_7	P_M_1_6	P_M_1_5	P_M_1_4	P_M_1_3	P_M_1_2	P_M_1_1	P_F_3_8	P_F_3_7	P_F_3_6	P_F_3_5	P_F_3_4	P_F_3_3	P_F_3_2	P_F_1_7	P_F_1_6	P_F_1_5	P_F_1_4	P_F_1_3	P_F_1_2	P_F_1_1	C_M_1_1	C_M_1_2	C_M_1_3	C_M_1_4	C_M_1_5	C_M_1_6	C_M_1_7	C_M_1_8	C_M_1_9	C_M_1_10	C_M_1_11	C_M_1_12	C_F_1_1	C_F_1_2	C_F_1_3	C_F_1_4	C_F_1_5	C_F_1_6	C_F_1_7	C_F_1_8	C_F_1_9	C_F_1_10	C_F_1_11	C_F_1_12	C_F_1_13	C_F_1_14	B_M_3_6	B_M_3_4	B_M_3_3	B_M_3_2	B_M_3_1	B_M_1_1	B_M_1_2	B_M_1_3	B_M_1_4	B_M_1_5	B_M_1_6	B_M_1_7	B_M_1_8	B_M_1_9	B_M_1_10	B_M_1_11	B_M_1_12	B_F_3_8	B_F_3_7	B_F_3_6	B_F_3_5	B_F_3_4	B_F_3_3	B_F_3_2	B_F_3_1	B_F_1_1	B_F_1_2	B_F_1_3	B_F_1_4	B_F_1_5	B_F_1_6	B_F_1_7	B_F_1_8	B_F_1_9	B_F_1_10	B_F_1_11	C_M_3_1	C_M_3_2	C_M_3_3	C_M_3_4	C_M_3_5	C_M_3_6	C_M_3_7	C_M_3_8	C_F_3_1	C_F_3_2	C_F_3_3	C_F_3_4	C_F_3_5	C_F_3_6	C_F_3_7	C_F_3_8
Anaerofustis_stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_sp_14_2	0.00715	0	0.01557	0.02873	0.04259	0.01626	0.04145	0.04217	0.04828	0.00243	0.00706	0.69993	0.01597	0.01425	0.73981	0.00439	0.00159	0.00093	0.01442	0	0.00082	0	0	0	0	0.00445	0	0	0	0	0.01623	0	0	0.04852	0.00508	0	0	0.01417	0.00741	0	0.00541	0	0	0.02043	0.0183	0.02143	0.01391	0	0.04878	0	0	0	0	0	0.1505	0	0.00094	0	0.0052	0	0	0	1.00329	0	0	0	0	0	0.02309	0.00759	0	0.03186	0.00222	0.00845	0.02815	0.32902	0	0.01689	0.02078	0.00843	0.02515	0.01219	0	1.01597	0	0.00892	0	0.01508	0	0	0	0.00701	0	0	0	0	0	0	0	0.00201	0	0	0	0	0	0	0	0	0	0	0.00921	0	0	0	0	0	0.00459	0	0	0	0	0.00303	0	0	0	0	0	0	0	0	0	0	0.00793	0	0	0	0	0.00116	0.00692	0.03014	0.00061	0.0011	0	0.00283	0	0.0168	0	0	0	0.00214	0	0	0	0.00047	0	0	0	0	0.00211	0	0	0
Acetatifactor_muris	0.03333	0.00293	0.05683	0.04327	0.02702	0.02376	0.16225	0.16224	0.13357	0.00069	0.00454	0.13901	0.00922	0.00699	0.37708	0.00232	0.00609	0.03243	0.01323	0.04571	0.13571	0.00097	0.00854	0	0	0	0.07247	0.34253	0.00568	0.01265	0.01328	0	0.01927	0.05339	0.00335	0	0.00561	0.02252	0.46629	0.24753	0.04483	0.01829	0.21847	0.00152	0.21605	0.00243	0.00968	0	0	0	0.00207	0	0	0.00336	0.11793	0.01245	0.0056	0.01377	0.10323	0.01832	0.06265	0	0.04132	0	0	0	0	0.00331	0.03344	0.00597	0.00202	0.01238	0.0002	0	0.00039	0	0.00056	0.00763	0.05159	0.01858	0.01196	0.00284	0	0.02501	0	0.01611	0	0	0.06887	0	0	0.02671	0	0	0.00057	0	0.01225	0	0.00511	0.03275	0	0	0.03868	0.05229	0.03175	0.03151	0.00058	0	0	0.00046	0.04914	0.02973	0.00936	0	0	0.0002	0	0.07545	0.05915	0.0243	0	0.10448	0	0.01959	0	0.01054	0	0.00028	0.00711	0.13972	0.00157	0.04883	0.00201	0.00493	0.19881	0.00666	0.0403	0.09076	0	0.0141	0.02244	0.02741	0.00068	0	0.00241	0	0	0.0206	0.00056	0.00309	0	0.00133	0.02388	0.02532	0.00776	0.00215	0.03917	0.06777	0.02007	0.02373	0	0.01114
Blautia_coccoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_sp_5_2	0.71661	0.02608	1.09804	1.53916	1.01022	0.1443	0.39071	0.346	0.34747	0.01516	0.54141	11.55063	0.6321	0.55024	3.22497	0.88459	0.29995	0.02274	0.10523	1.04291	0.54221	2.72521	0.1025	0.23721	0.0354	0.03498	0.41974	2.75942	0.02586	0.14043	0.31644	0.16977	0.06419	1.27304	0.0524	0.04879	0.0913	0.2359	1.19544	0.3157	0.23079	0.16987	0.34653	0.29444	0.28452	0.1933	0.19355	0.05142	0.03118	0.03156	0.53663	0.11664	0.12182	0.25706	0.20293	0.24066	0.07013	0.66808	0.25764	0.20346	0.1186	0.073	0.29151	0.08401	0.04644	0.04669	0	0.2794	1.6504	0.01299	0.10494	0.3342	0.03062	0.02911	0.10712	0.14596	0.1215	0.04236	0.39182	0.20022	0.02571	0.44028	0.08781	0.11396	0.15988	0.50372	0.04213	0.01331	0.64694	0.64749	0.04978	0.59011	0.30468	0.0338	0.11158	0.14547	0.46264	0.05843	0.49366	0.70481	0.02176	0.10563	1.00723	0.5576	0.21512	0.20254	0.10712	0.1461	0.0334	0.08777	0.26932	0.34832	0.26839	0.0382	0.03726	0.12035	0.06634	0.86527	1.03329	0.94057	0.15863	1.39996	0.13856	0.57443	0.25417	0.45024	0.0286	0.10474	0.24959	1.45942	0.14757	0.6454	0.47134	0.04523	1.74372	1.64514	0.86174	1.32531	0.2411	0.98796	1.00572	1.11549	0.35578	0.12995	0.96983	0.3405	0.03342	0.02147	0.01254	0.35493	0.10118	0.39448	0.42576	0.13245	0.05547	0.36295	0.39882	0.14569	0.05865	0.09206	0.01171	0.1083
Clostridium_aldenense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139	0	0	0	0	0	0.00063	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_bolteae	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_symbiosum	0	0.00435	0	0	0	0	0	0	0	0.00042	0.01622	0	0.00168	0.02253	0.01737	0.00194	0.00586	0	0	0	0	0.02799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_10_1	0.35669	0.01585	0.5497	0.03428	0	0.4635	1.66151	1.63525	19.40213	0.00385	0.02034	0.0094	0	0.15288	0.57827	0	0.73435	0.61026	0.79106	0.49196	4.08661	0.02857	2.11754	0	0.11312	0.02057	5.01548	18.16492	0.01305	2.49437	3.21274	0.18576	4.68094	7.98992	0.54929	0	0.2426	5.34683	3.64298	1.79648	5.87972	2.98456	0.95361	0.5422	4.08641	1.52995	2.96135	0.01728	0.04664	0.08611	0.03839	0.02589	0.03725	0.48964	14.28923	0.07573	1.2108	0.25522	6.54644	7.09001	20.63453	0.0065	33.49152	0.01362	0.03712	0	0.01782	3.26076	21.73469	0.00265	4.42993	17.13626	4.41724	2.4868	8.31286	0.84855	0.6063	0	14.59964	2.3521	5.21651	2.34735	1.42387	2.59386	0	0.06386	0	0	0.05624	0.00857	0	0.08415	0.00539	0.33319	0.00033	0.00338	0.0713	0	0.03694	0.05403	0	0.03778	0	0	0.83773	0	0.36282	0	0	0	3.31345	0.11786	5.70996	1.02049	2.22768	0.01212	0.27866	5.17949	0.07028	7.52562	0	2.74963	0	0.06165	0	0.17172	0.2318	0.06368	0.00895	3.27712	0.17003	8.39514	1.97384	2.60004	21.01261	7.08706	0.03646	0.72911	0.52297	3.5692	0.05049	6.41124	0.0103	1.89857	0.17914	0.20309	0	1.26395	0.03781	0.73263	0.40982	0.01647	0.31411	0.0483	0.09661	1.88783	0.13466	0.66443	0.08827	0.47642	0	0
Lachnospiraceae_bacterium_28_4	0.25019	2.18986	0.47821	30.57741	43.82967	1.01722	2.31637	2.13061	0.91191	0.04339	11.72537	0.32295	0.28911	20.47579	59.51716	0.32287	0.02139	0.22878	5.43345	1.78423	0.10454	2.77102	0.01389	0.39009	2.32515	0.56105	12.29463	0.47204	1.25028	3.19394	9.04571	0.66579	3.73166	4.43447	1.36683	0.08867	3.34192	2.76928	28.91656	0.40316	2.4684	3.1626	2.10095	0.14615	0.19118	12.46634	0.10699	0.49848	0.60336	0.8913	4.49112	0.17903	0.2159	3.92144	5.07528	7.25345	1.08823	3.74375	8.87901	5.58906	0.11873	0.10576	13.49293	2.85833	1.68148	1.33005	0.49437	11.25718	30.15539	0.2274	1.32609	7.25721	0.78916	0.69591	0.07771	6.67404	4.5504	2.60844	17.40076	5.57449	2.32448	4.77979	0.6912	0.67518	0.02591	5.7642	0.15638	3.33443	13.06041	1.29936	0.04117	18.16955	0.42497	1.93177	3.74457	0.22202	6.70217	0.11434	2.26501	3.10018	0.02565	0.5074	16.41307	9.01702	8.91234	4.99757	0.74049	1.23842	0.05255	4.78078	0.15416	3.19506	0.38971	1.01499	0.48716	0.61568	0.13669	11.76811	1.85907	2.25288	3.35973	1.71181	0.63856	9.77927	0.40424	3.20377	0.42842	0.0766	0.13312	5.8904	0.01289	9.78536	0.17281	1.34739	2.79056	4.27325	5.94726	13.6792	1.91042	24.16865	15.49157	9.37126	3.39911	0.16651	7.06818	2.09705	2.64757	0.85361	2.14012	6.75225	0.87092	0.01466	1.30746	9.02491	1.92881	0.88668	27.98298	21.9745	5.4348	34.02193	0.00169	0
Lachnospiraceae_bacterium_3_1	0.13169	0.00119	0.43819	0.01536	0.09597	0.21458	1.06625	0.99076	0.69312	0.00322	0.00189	0.06524	0.02624	0.04892	0.06418	0.02305	0.00444	0.00207	0.04246	0.00585	0.01871	0.00956	0.00199	0	0	0.00198	0	0.00915	0	0	0.00262	0	0	0.01002	0	0	0	0.00595	0.01462	0.00186	0.00587	0	0.00119	0.02696	0.01112	0.03948	0.00235	0	0	0	0.00034	0	0	0.00024	0	0	0.00136	0	0.01194	0	0.00202	0	0.00168	0	0	0	0	0	0.01707	0	0	0.02227	0.00204	0.0007	0.0042	0	0	0	0.01218	0.00056	0.0067	0.00804	0	0.00442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00864	0.00024	0	0	0	0	0	0	0	0	0	0.00362	0	0	0	0.00047	0	0.00115	0.00057	0.00598	0	0	0.00542	0	0.00274	0	0	0.00462	0	0.00077	0.00143	0.00041	0	0	0.00029	0	0	0	0	0.00231	0	0	0	0.00112	0	0	0.00071	0	0.00103	0.00024	0	0
Lachnospiraceae_bacterium_3_2	0.06159	0	0.1732	0.19041	0.0205	0.00045	0.01427	0.00285	0.01184	0	0.00113	0.03021	0.00912	0.14982	0.20392	0.00973	0.0075	0	0.00559	0.01117	0.00462	0.01651	0	0	0	0	0	0.00134	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00514	0	0	0	0	0	0	0	0	0	0	0.00157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566	0	0	0	0.00344	0	0.02447	0	0	0	0	0	0	0.03728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0	0	0	0.02054	0	0	0	0	0
Lachnospiraceae_bacterium_A2	0.14073	0.03472	0.22506	0.02911	0.0684	0	0.02172	0.02189	0.41763	0.00028	0	0	0.01375	0.00121	0.01513	0.00027	0.00041	0	0.00716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_A4	0	0	0	0	0	0	0.00043	0.00154	0	0	0	0.19881	0	0	0.10788	0	0.04134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_M18_1	0.00136	0.00507	0.00081	0.00193	0.00218	0.01909	0.07911	0.05893	0.01977	0	0	0.02473	0.00015	0.00025	0.00156	0	0	0.0167	0.00323	0.04734	0.0766	0.00055	0.0253	0	0	0	0.00359	0.04749	0	0	0.04021	0.00363	0.01028	0.0584	0.00331	0	0.00658	0	0.09476	0.04006	0.01309	0.00525	0.02252	0	0.03933	0.02195	0.0183	0	0.00331	0.001	0.04645	0.00171	0.00442	0	0.03709	0.00718	0.00706	0.05876	0.12611	0.01311	0.03261	0.00232	0.01809	0.00509	0	0.00286	0	0.01532	0.08902	0.00361	0.02404	0.07731	0.00395	0	0.00355	0.01556	0.00464	0.00476	0.06279	0.0134	0.00637	0.02422	0.01124	0.01031	0.01401	0.04308	0	0.00242	0.1406	0.03174	0.0014	0.16175	0.00134	0.00125	0.01988	0.0046	0.01177	0	0.03078	0.114	0.00095	0	0.555	0.05155	0.00887	0.01159	0.00901	0.00542	0.0018	0.01503	0.16451	0.0414	0.02995	0.00053	0.00424	0.01749	0.02339	0.04386	0.34112	0.08078	0.01764	0.20789	0.01272	0.04332	0.00989	0.01595	0.00423	0.02455	0.03723	0.50685	0.00105	0.03801	0.02032	0.01241	0.02169	0.15356	0.05087	0.10815	0.02347	0.07195	0.15039	0.02904	0.01396	0.00466	0.03018	0.00421	0	0	0.00091	0.04497	0.004	0.02268	0.01105	0.02997	0.00087	0.03451	0.12624	0.06837	0.01031	0.057	0	0
Robinsoniella_sp_RHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308	0	0	0	0	0.00924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tyzzerella_nexilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_sp_1_3	0.05521	0.01523	0.11001	0.10039	0.14687	0.0827	0.27032	0.19768	0.34276	0.01363	0.04042	6.24751	0.06299	0.57253	0.11647	0.06569	0.03252	0.1027	0.21043	0.07205	0.31773	0.16816	0.5877	0	0.00645	0.00107	0.09878	2.54254	0.00684	0.02847	0.29246	0.01226	0.30605	0.38082	0.05321	0.00077	0.2179	0.04345	0.70786	0.61306	0.09071	0.02347	0.58173	0.1052	0.25564	0.70562	0.04826	0.01015	0.00221	0.01828	0.41955	0.01396	0.01541	0.15689	0.16525	0.01447	0.02861	0.00457	0.30416	0.15196	1.17966	0.08713	0.36618	0.02831	0.01516	0.0467	0.00337	0.11642	0.23086	0.00374	0.09345	0.24399	0.03251	0.00848	0.07484	0.06718	0.01709	0.03292	0.24162	0.07221	0.21387	0.25494	0.01867	0.09788	0.0128	0.17598	0	0.03355	0.11259	0.00949	0.00107	0.01673	0	0.01578	0.00244	0.00132	0.16529	0.003	0.07202	0.26444	0	0.02469	0.4554	0.06051	0.19324	0.0356	0.02863	0.02665	0	0.15406	0.79951	0.21252	0.2467	0.09479	0.05434	0.00758	0.04149	0.59357	0.37048	0.83094	0.01758	4.00294	0.01049	0.09932	0.00297	0.5177	0.00164	0.03335	0.11512	0.86394	0.00197	0.39063	0.07234	0.03864	0.90179	0.29088	0.34416	0.26954	0.05658	0.10816	0.12923	0.80112	0.0087	0.10393	0.0779	0.01374	0.01139	0.06491	0.01613	0.04537	0.02701	0.00435	0.19667	0.18842	0.09253	0.14344	0.29165	0.62785	0.25427	0.07923	0.0052	0.02159
Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0.0038	0	0.18202	0.02826	0	0	0	0	0	0	0	0	0	0	0	0	0.01093	0	0	0	0	0	0	0	0	0	0	0	0.00154	0	0	0	0.05898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paeniclostridium_sordellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00953	0	0	0	0	0	0	0	0.00273	0	0	0	0.07727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12861	0	0	0	0.17089	0.00095	0	0	0	0	0	0.00189	0.02239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02209	0	0.09079	0	0.25303	0.18502	0.07714	0.00023	0.26044	0.01918	0.09456	0.27019	0	0.1683	0.03752	0	0	0.01078	0.07957	0.01173	0	0	0	0.02647	0.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93674	0	0.00134	0	0.01121	0.00258	0.03021	0	0.00531	0.23921	0	0.01441	0	0	0.08825	0.27839
Paraclostridium_bifermentans	0	0	0	0	0	0	0	0	0	0	0.14099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00786	0	0	0	0	0	0	0	0.00424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Romboutsia_ilealis	0.01516	0	0.01941	0.02255	0.09387	0	0	0	0	0	0.01169	0.31929	0.02538	0.02705	0.06743	0.54459	0.03197	0	0	0	0.00868	0.1214	0	0.01056	0	0.01385	0	0.00378	0	0	0.01745	0	0	0	0	0	0	0	0	0	0	0.00818	0	0.02384	0.00456	0.00216	0	0	0	0	0	0	0	0	0.00252	0	0	0.00124	0	0.00053	0	0.01401	0	0.00466	0	0	0	0	0	0	0	0	0	0	0.00604	0	0	0	0	0.00109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01501	0.02939	0	0.00265	0	0	0	0	0	0	0	0.00124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0.00089	0	0.00422	0	0	0	0	0.0027	0	0	0.00343	0	0.00479
Terrisporobacter_othiniensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acutalibacter_muris	0	0	0	0.00117	0	0.69665	1.20008	1.23656	0.3791	0.04355	0	0.00135	0	0.00162	0.00141	0.00091	0.00107	0.13879	0.74497	0.7462	0.93718	0.01202	0.14411	0	0	0.02119	0.00225	7.051	0.01987	0.02132	0.132	0.00252	0.09311	0.14234	0.02727	0	0.07405	0.00512	0.00224	0.20994	0.03741	0.00698	0.26751	0.08241	0.16563	1.72651	0.06269	0	0.00042	0.01311	0.36115	0.00998	0.00802	0.11917	0.36771	0	0.02761	0.00833	0.0074	0.04773	0.12299	0	0.49054	0.01413	0.00013	0.00038	0	0.04598	0.1366	0	0.06583	0.36423	0.04707	0.00681	0.13108	0.02258	0.0475	0	0.23038	0.00352	0.01164	0.08819	0.00826	0.12903	0	0.0387	0	0.00477	0.07417	0	0	0.12413	0	0.01621	0	8.00E-05	0.08097	0	0.06304	0.22266	0	0.01665	0.49895	0.58157	0.16033	0.28069	0.01922	0.01652	0	0.05268	0.0488	0.05857	0.33099	0.01239	0.08513	0.00639	0.00024	0.42087	0	0.1554	0.0024	0.38383	0	0.0447	0.00026	0.17125	0	0.29562	0.06957	1.21847	0	0.14922	0.04981	0.02363	0.40412	0.0051	0.11369	0.06066	0.02274	0.15041	0.21817	0.09968	0.01104	0.02468	0.07812	0.01313	0	0.01443	0	0.02205	0.00058	0.01395	0.09193	0.37349	0.04909	0.10604	0.04841	0.09359	1.06268	0.02248	0.01037	0
